coffee_shop_name,Text,star_rating
The Marvelous Vintage Tea Party Co. ," 5/21/2013 Sophie !  Is simply amazing ! She made my event beyond wonderful. It was a lovely unique baby shower!  The marvelous vintage tea party was beyond my expectations ! The food was delicious, the decor was astounding , and not to forget the amazing miss Sophie and staff were very professional  and excellent. I highly recommended this amazing company for anyone's party ! ", pos 
Vintage Heart Coffee ," 7/15/2016 2 check-ins Vintage heart has the best cold brew in Austin. There I said it. I've worked at a few coffee shops and I still give them this kudos.  I love this east side coffee shop. It's cozy, the staff is friendly, most of the patrons keep to themselves while they work on laptops, read, etc.  Always a pleasure to return. Looking forward to the next visit. ", pos 
Vintage Heart Coffee ," 11/17/2016 Listed in Master List of Vivian's Eats Ehhh. Wasn't my cup of tea.  I swung by this tiny coffeeshop on a cold February evening with my significant other. We were meeting someone for an career-focused informational interview. I have to give kudos for Vintage Heart for the awesome decor - the inside actually made me feel like I was in a pioneer-era general store. Cozy, quaint, rustic. Lots of tables, we had no trouble finding a seat for three. Several individuals were sitting around on their laptops, so I assume there was also decent wifi.  I ordered a vanilla latte. The portions are huge. That was good. I couldn't really taste the vanilla. That was bad.  I'm not a huge coffee drinker, but I do enjoy my lattes. This one was a disappointment. I could barely even taste the *milk* - it was overwhelmingly coffee and water. Maybe it was just one bad experience (boyfriend enjoyed his espresso, for what that's worth), but sometimes one shot is all a restaurant gets before I look elsewhere. ", neutral 
Vintage Heart Coffee ," 9/24/2016 2 check-ins I've tried the hot tea, peach oolong iced tea, and spinach croissant * Hot tea: Ordered the fruity black tea on a teapot. Keeps me awake and pretty tasty. Can ask for more hot water for free. * Peach Oolong: refreshing with a hint of sweetness. Served in a mason jar. * Spinach Croissant: they can warm it up. The croissant was a good size and can be a filling meal. Bread is nice and crisp, wish there's more of the cheese and spinach fillings though.  Atmosphere * Very homey. The space seems a bit small but its never too crowded. You may want to sit near the entrance if you prefer natural lightings. * There's a tall seating area with hanging lights up front, while the other half of the space is filled with small wooden tables and chairs. They also have a sofa all the way at the back. * There's some small tables and chairs outside for extra outdoor seatings. Almost no one ever sit outside though (perhaps because they will be looking directly at a cemetery across the street? Not sure) * Temperature is perfect!!!!! No need to bring extra layers. * I cant seem to get connected to the wi-fi when I sit closer to the front area of the store, but if you sit closer to the back then the wi-fi is great. There's also plenty of electric outlets everywhere. * The place is generallt pretty quiet, a mix of people chatting and people studying or doing work. There's always a handful of UT students, but most of the crowds seems to be non-students.  * Location: Right across a cemetery. It is also next to kebabalicious. There's a small parking lot at front and back side of the store, as well as street parking around the area.  * Service: This place probably have one of the friendliest staffs in Austin. Food and drinks are also prepared quickly. ", pos 
Vintage Heart Coffee ," 11/5/2016 Cozy, warm and comforting...all the makings of a go  to local coffee house in east Austin. The cortado was bold and the cafe au lait was filled with frothy warm milk to top off a smooth drip coffee. There's not much in the area besides a few food trucks, so come with a good book or work! ", pos 
Vintage Heart Coffee ," 12/4/2016 1 check-in Excellent space for a bit of studying, low-key work, or reading. Not overly intimate, but plenty of lighting and a casual vibe. Friendly barista and good coffee makes it a spot worth stopping if you're in the area. ", pos 
Vintage Heart Coffee ," 10/18/2016 1 check-in This was hands down my favorite coffee shop during my short stay in Austin.  The atmosphere was cozy and even though there was only one girl as cashier and barista, she was fairly quick taking orders and making the drinks which was impressive!  The syrups they offer (vanilla, mocha, and cinnamon) are all made there which is awesome.  I tried a soy vanilla cinnamon latte and although the cinnamon overpowered the vanilla I still enjoyed the drink.  I highly recommend this coffee shop! Vanilla cinnamon latte ", pos 
Vintage Heart Coffee ," 9/27/2016 1 check-in Cute coffee place to meet a friend or read. Not great for working (not a ton of outlets or space), but still a cute coffee shop. There is a little parking in the front and some in the back, but most likely will have to part on the street in the back. ", pos 
Vintage Heart Coffee ," 6/30/2016 Updated review 3 check-ins Cutest little coffee shop in town. So hip and perfect for reading a book or enjoying a quiet cup of coffee. The vibe is chill and relaxed and the decor is a lovely mix of industrial and shabby chic.  I normally get lattes here and they are hot, not too sweet and delicious. The americanos are also well done with no bitterness. Very consistent quality! My favorite food nom noms used to be the doughnuts (coffee and lavender are kick ass), the blueberry scone (100% the shit) and the ham/mozz and turkey/provolone croissant which (I swear to God) weigh at least one pound each, but I think their vendor went out of business....? The croissants are heated for you and they give you SO MUCH bang for your buck. Feels like a chipotle burrito without the diarrhea. Not sure what food they offer there now since I've moved from ATX, but I feel 100% confident that they only select the best of vendors.  Fav fav coffee shop in town and located near other cool east side hotspots! #synergy ", pos 
Vintage Heart Coffee ," 6/4/2016 1 check-in Vintage Heart Coffee is by far the best coffeehouse to study/read/work in Austin. The shop has very vintage and cute Decors. Background music is not overwhelming and it is a quiet coffeehouse! it is pretty small but has plenty of seating. Outlets everywhere, that's always a pls!  My favorite coffees are lavender iced latte and vanilla iced latte. Very strong coffee flavor with fresh milk and their homemade flavors. Fantastic!  Love this place. I always feel very accomplished coming here and getting things done. Ps. The staffs are very nice, they let you bring food truck food here. ", pos 
